id,no,name,eng,type1,type2,ability1,ability2,ability3,h,a,b,c,d,s,icon
634.1,634,ジヘッド,Zweilous,あく,ドラゴン,はりきり,なし,なし,72,85,70,65,70,58,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/634.png
635.1,635,サザンドラ,Hydreigon,あく,ドラゴン,ふゆう,なし,なし,92,105,90,125,90,98,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/635.png
636.1,636,メラルバ,Larvesta,むし,ほのお,ほのおのからだ,むしのしらせ,なし,55,85,55,50,55,60,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/636.png
637.1,637,ウルガモス,Volcarona,むし,ほのお,ほのおのからだ,むしのしらせ,なし,85,60,65,135,105,100,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/637.png
638.1,638,コバルオン,Cobalion,はがね,かくとう,せいぎのこころ,なし,なし,91,90,129,90,72,108,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/638.png
639.1,639,テラキオン,Terrakion,いわ,かくとう,せいぎのこころ,なし,なし,91,129,90,72,90,108,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/639.png
640.1,640,ビリジオン,Virizion,くさ,かくとう,せいぎのこころ,なし,なし,91,90,72,90,129,108,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/640.png
641.1,641,トルネロス(化身),Tornadus Incarnate Form,ひこう,なし,いたずらごころ,まけんき,なし,79,115,70,125,80,111,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/641.png
641.2,641,トルネロス(霊獣),Tornadus Therian Form,ひこう,なし,さいせいりょく,なし,なし,79,100,80,110,90,121,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/641-s.png
642.1,642,ボルトロス(化身),Thundurus Incarnate Form,でんき,ひこう,いたずらごころ,まけんき,なし,79,115,70,125,80,111,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/642.png
642.2,642,ボルトロス(霊獣),Thundurus Therian Form,でんき,ひこう,ちくでん,なし,なし,79,105,70,145,80,101,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/642-s.png
643.1,643,レシラム,Reshiram,ドラゴン,ほのお,ターボブレイズ,なし,なし,100,120,100,150,120,90,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/643.png
644.1,644,ゼクロム,Zekrom,ドラゴン,でんき,テラボルテージ,なし,なし,100,150,120,120,100,90,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/644.png
645.1,645,ランドロス(化身),Landorus Incarnate Form,じめん,ひこう,すなのちから,ちからずく,なし,89,125,90,115,80,101,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/645.png
645.2,645,ランドロス(霊獣),Landorus Therian Form,じめん,ひこう,いかく,なし,なし,89,145,90,105,80,91,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/645-s.png
646.1,646,キュレム,Kyurem,ドラゴン,こおり,プレッシャー,なし,なし,125,130,90,130,90,95,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/646.png
646.2,646,ホワイトキュレム,White Kyurem,ドラゴン,こおり,ターボブレイズ,なし,なし,125,120,90,170,100,95,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/646-w.png
646.3,646,ブラックキュレム,Black Kyurem,ドラゴン,こおり,テラボルテージ,なし,なし,125,170,100,120,90,95,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/646-b.png
647.1,647,ケルディオ(いつも),Keldeo Ordinary Form,みず,かくとう,せいぎのこころ,なし,なし,91,72,90,129,90,108,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/647.png
647.2,647,ケルディオ(覚悟),Keldeo Resolute Form,みず,かくとう,せいぎのこころ,なし,なし,91,72,90,129,90,108,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/647-r.png
648.1,648,メロエッタ(ボイス),Meloetta Voice Form,ノーマル,エスパー,てんのめぐみ,なし,なし,100,77,77,128,128,90,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/648.png
648.2,648,メロエッタ(ステップ),Meloetta Step Form,ノーマル,かくとう,てんのめぐみ,なし,なし,100,128,90,77,77,128,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/648s.png
649.1,649,ゲノセクト,Genesect,むし,はがね,ダウンロード,なし,なし,71,120,95,120,95,99,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/649.png
650.1,650,ハリマロン,Chespin,くさ,なし,しんりょく,ぼうだん,なし,56,61,65,48,45,38,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/650.png
651.1,651,ハリボーグ,Quilladin,くさ,なし,しんりょく,ぼうだん,なし,61,78,95,56,58,57,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/651.png
652.1,652,ブリガロン,Chesnaught,くさ,かくとう,しんりょく,ぼうだん,なし,88,107,122,74,75,64,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/652.png
653.1,653,フォッコ,Fennekin,ほのお,なし,もうか,マジシャン,なし,40,45,40,62,60,60,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/653.png
654.1,654,テールナー,Braixen,ほのお,なし,もうか,マジシャン,なし,59,59,58,90,70,73,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/654.png
655.1,655,マフォクシー,Delphox,ほのお,エスパー,もうか,マジシャン,なし,75,69,72,114,100,104,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/655.png
656.1,656,ケロマツ,Froakie,みず,なし,げきりゅう,へんげんじざい,なし,41,56,40,62,44,71,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/656.png
657.1,657,ゲコガシラ,Frogadier,みず,なし,げきりゅう,へんげんじざい,なし,54,63,52,83,56,97,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/657.png
658.1,658,ゲッコウガ,Greninja,みず,あく,げきりゅう,へんげんじざい,なし,72,95,67,103,71,122,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/658.png
658.2,658,サトシゲッコウガ,Ash-Greninja,みず,あく,きずなへんげ,なし,なし,72,145,67,153,71,132,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/658-s.png
659.1,659,ホルビー,Bunnelby,ノーマル,なし,ものひろい,ほおぶくろ,ちからもち,38,36,38,32,36,57,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/659.png
660.1,660,ホルード,Diggersby,ノーマル,じめん,ものひろい,ほおぶくろ,ちからもち,85,56,77,50,77,78,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/660.png
661.1,661,ヤヤコマ,Fletchling,ノーマル,ひこう,はとむね,はやてのつばさ,なし,45,50,43,40,38,62,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/661.png
662.1,662,ヒノヤコマ,Fletchinder,ほのお,ひこう,ほのおのからだ,はやてのつばさ,なし,62,73,55,56,52,84,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/662.png
663.1,663,ファイアロー,Talonflame,ほのお,ひこう,ほのおのからだ,はやてのつばさ,なし,78,81,71,74,69,126,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/663.png
664.1,664,コフキムシ,Scatterbug,むし,なし,りんぷん,ふくがん,フレンドガード,38,35,40,27,25,35,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/664.png
665.1,665,コフーライ,Spewpa,むし,なし,だっぴ,フレンドガード,なし,45,22,60,27,30,29,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/665.png
666.1,666,ビビヨン,Vivillon,むし,ひこう,りんぷん,ふくがん,フレンドガード,80,52,50,90,50,89,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/666.png
667.1,667,シシコ,Litleo,ほのお,ノーマル,とうそうしん,きんちょうかん,じしんかじょう,62,50,58,73,54,72,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/667.png
668.1,668,カエンジシ,Pyroar,ほのお,ノーマル,とうそうしん,きんちょうかん,じしんかじょう,86,68,72,109,66,106,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/668.png
669.1,669,フラベベ,Flabebe,フェアリー,なし,フラワーベール,きょうせい,なし,44,38,39,61,79,42,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/669.png
670.1,670,フラエッテ,Floette,フェアリー,なし,フラワーベール,きょうせい,なし,54,45,47,75,98,52,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/670.png
671.1,671,フラージェス,Florges,フェアリー,なし,フラワーベール,きょうせい,なし,78,65,68,112,154,75,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/671.png
672.1,672,メェークル,Skiddo,くさ,なし,そうしょく,くさのけがわ,なし,66,65,48,62,57,52,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/672.png
673.1,673,ゴーゴート,Gogoat,くさ,なし,そうしょく,くさのけがわ,なし,123,100,62,97,81,68,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/673.png
674.1,674,ヤンチャム,Pancham,かくとう,なし,てつのこぶし,かたやぶり,きもったま,67,82,62,46,48,43,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/674.png
675.1,675,ゴロンダ,Pangoro,かくとう,あく,てつのこぶし,かたやぶり,きもったま,95,124,78,69,71,58,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/675.png
676.1,676,トリミアン,Furfrou,ノーマル,なし,ファーコート,なし,なし,75,80,60,65,90,102,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/676.png
677.1,677,ニャスパー,Espurr,エスパー,なし,するどいめ,すりぬけ,マイペース,62,48,54,63,60,68,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/677.png
678.1,678,ニャオニクス♂,Meowstic,エスパー,なし,するどいめ,すりぬけ,いたずらごころ,74,48,76,83,81,104,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/678.png
678.2,678,ニャオニクス♀,Meowstic,エスパー,なし,するどいめ,すりぬけ,かちき,74,48,76,83,81,104,https://img.yakkun.com/poke/icon32/n678f.gif
679.1,679,ヒトツキ,Honedge,はがね,ゴースト,ノーガード,なし,なし,45,80,100,35,37,28,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/679.png
680.1,680,ニダンギル,Doublade,はがね,ゴースト,ノーガード,なし,なし,59,110,150,45,49,35,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/680.png
681.1,681,ギルガルド(シールド),Aegislash Shield Form,はがね,ゴースト,バトルスイッチ,なし,なし,60,50,140,50,140,60,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/681.png
681.2,681,ギルガルド(ブレード),Aegislash Blade Form,はがね,ゴースト,バトルスイッチ,なし,なし,60,140,50,140,50,60,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/10/681-b.png
682.1,682,シュシュプ,Spritzee,フェアリー,なし,いやしのこころ,アロマベール,なし,78,52,60,63,65,23,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/682.png
683.1,683,フレフワン,Aromatisse,フェアリー,なし,いやしのこころ,アロマベール,なし,101,72,72,99,89,29,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/683.png
684.1,684,ペロッパフ,Swirlix,フェアリー,なし,スイートベール,かるわざ,なし,62,48,66,59,57,49,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/684.png
685.1,685,ペロリーム,Slurpuff,フェアリー,なし,スイートベール,かるわざ,なし,82,80,86,85,75,72,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/685.png
686.1,686,マーイーカ,Inkay,あく,エスパー,あまのじゃく,きゅうばん,すりぬけ,53,54,53,37,46,45,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/686.png
687.1,687,カラマネロ,Malamar,あく,エスパー,あまのじゃく,きゅうばん,すりぬけ,86,92,88,68,75,73,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/687.png
688.1,688,カメテテ,Binacle,いわ,みず,かたいツメ,スナイパー,わるいてぐせ,42,52,67,39,56,50,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/688.png
689.1,689,ガメノデス,Barbaracle,いわ,みず,かたいツメ,スナイパー,わるいてぐせ,72,105,115,54,86,68,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/689.png
690.1,690,クズモー,Skrelp,どく,みず,どくのトゲ,どくしゅ,てきおうりょく,50,60,60,60,60,30,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/690.png
691.1,691,ドラミドロ,Dragalge,どく,ドラゴン,どくのトゲ,どくしゅ,てきおうりょく,65,75,90,97,123,44,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/691.png
692.1,692,ウデッポウ,Clauncher,みず,なし,メガランチャー,なし,なし,50,53,62,58,63,44,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/692.png
693.1,693,ブロスター,Clawitzer,みず,なし,メガランチャー,なし,なし,71,73,88,120,89,59,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/693.png
694.1,694,エリキテル,Helioptile,でんき,ノーマル,かんそうはだ,すながくれ,サンパワー,44,38,33,61,43,70,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/694.png
695.1,695,エレザード,Heliolisk,でんき,ノーマル,かんそうはだ,すながくれ,サンパワー,62,55,52,109,94,109,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/695.png
696.1,696,チゴラス,Tyrunt,いわ,ドラゴン,がんじょうあご,がんじょう,なし,58,89,77,45,45,48,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/696.png
697.1,697,ガチゴラス,Tyrantrum,いわ,ドラゴン,がんじょうあご,いしあたま,なし,82,121,119,69,59,71,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/697.png
698.1,698,アマルス,Amaura,いわ,こおり,フリーズスキン,ゆきふらし,なし,77,59,50,67,63,46,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/698.png
699.1,699,アマルルガ,Aurorus,いわ,こおり,フリーズスキン,ゆきふらし,なし,123,77,72,99,92,58,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/699.png
700.1,700,ニンフィア,Sylveon,フェアリー,なし,メロメロボディ,フェアリースキン,なし,95,65,65,110,130,60,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/700.png
701.1,701,ルチャブル,Hawlucha,かくとう,ひこう,じゅうなん,かるわざ,かたやぶり,78,92,75,74,63,118,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/701.png
702.1,702,デデンネ,Dedenne,でんき,フェアリー,ほおぶくろ,ものひろい,プラス,67,58,57,81,67,101,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/702.png
703.1,703,メレシー,Carbink,いわ,フェアリー,クリアボディ,がんじょう,なし,50,50,150,50,150,50,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/703.png
704.1,704,ヌメラ,Goomy,ドラゴン,なし,そうしょく,うるおいボディ,ぬめぬめ,45,50,35,55,75,40,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/704.png
705.1,705,ヌメイル,Sliggoo,ドラゴン,なし,そうしょく,うるおいボディ,ぬめぬめ,68,75,53,83,113,60,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/705.png
705.2,705,ヌメイル(ヒスイ),Hisuian Sliggoo,はがね,ドラゴン,そうしょく,シェルアーマー,ぬめぬめ,58,75,83,83,113,40,https://pokemon-irasuto-taizen.com/wp-content/uploads/2022/01/705-h.png
706.1,706,ヌメルゴン,Goodra,ドラゴン,なし,そうしょく,うるおいボディ,ぬめぬめ,90,100,70,110,150,80,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/706.png
706.2,706,ヌメルゴン(ヒスイ),Hisuian Goodra,はがね,ドラゴン,そうしょく,シェルアーマー,ぬめぬめ,80,100,100,110,150,60,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/706-h.png
707.1,707,クレッフィ,Klefki,はがね,フェアリー,いたずらごころ,マジシャン,なし,57,80,91,80,87,75,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/707.png
708.1,708,ボクレー,Phantump,ゴースト,くさ,しぜんかいふく,おみとおし,しゅうかく,43,70,48,50,60,38,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/708.png
709.1,709,オーロット,Trevenant,ゴースト,くさ,しぜんかいふく,おみとおし,しゅうかく,85,110,76,65,82,56,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/709.png
710.1,710,バケッチャ(普通),Pumpkaboo,ゴースト,くさ,ものひろい,おみとおし,ふみん,49,66,70,44,55,51,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/710.png
710.2,710,バケッチャ(小),Pumpkaboo,ゴースト,くさ,ものひろい,おみとおし,ふみん,44,66,70,44,55,56,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/710.png
